Date,Time,Site Name,Agency Name,Material,Ticket No,Vehicle No,Transfer Party Name,First Weight,First Timestamp,Second Weight,Second Timestamp,Net Weight,Material Type,First Front Image,First Back Image,Second Front Image,Second Back Image,Site Incharge,User Name
2025-07-14,12:10:22,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1954,AP28TC8081,On-site,30110,14-07-2025 11:50:59,10310,14-07-2025 12:10:13,19800,Soil,Bethamcherla_AP28TC8081_20250714_115102_1st_front.jpg,Bethamcherla_AP28TC8081_20250714_115105_1st_back.jpg,Bethamcherla_AP28TC8081_20250714_121016_2nd_front.jpg,Bethamcherla_AP28TC8081_20250714_121019_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,12:34:56,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1955,AP27TW7569,On-site,28070,14-07-2025 12:08:54,9970,14-07-2025 12:34:47,18100,Soil,Bethamcherla_AP27TW7569_20250714_120857_1st_front.jpg,Bethamcherla_AP27TW7569_20250714_120902_1st_back.jpg,Bethamcherla_AP27TW7569_20250714_123450_2nd_front.jpg,Bethamcherla_AP27TW7569_20250714_123452_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,12:35:53,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1956,AP37TD4869,On-site,30550,14-07-2025 12:16:41,11320,14-07-2025 12:35:44,19230,Soil,Bethamcherla_AP37TD4869_20250714_121644_1st_front.jpg,Bethamcherla_AP37TD4869_20250714_121648_1st_back.jpg,Bethamcherla_AP37TD4869_20250714_123547_2nd_front.jpg,Bethamcherla_AP37TD4869_20250714_123550_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,12:55:41,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1957,AP21TB4935,On-site,27120,14-07-2025 12:28:57,10650,14-07-2025 12:55:29,16470,Soil,Bethamcherla_AP21TB4935_20250714_122900_1st_front.jpg,Bethamcherla_AP21TB4935_20250714_122905_1st_back.jpg,Bethamcherla_AP21TB4935_20250714_125535_2nd_front.jpg,Bethamcherla_AP21TB4935_20250714_125537_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,14:26:54,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1958,AP28TC8081,On-site,30090,14-07-2025 14:05:12,9980,14-07-2025 14:26:44,20110,Soil,Bethamcherla_AP28TC8081_20250714_142631_1st_front.jpg,Bethamcherla_AP28TC8081_20250714_142635_1st_back.jpg,Bethamcherla_AP28TC8081_20250714_142648_2nd_front.jpg,Bethamcherla_AP28TC8081_20250714_142651_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,14:39:06,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1959,AP26TA0434,On-site,30110,14-07-2025 14:14:12,11310,14-07-2025 14:38:57,18800,Soil,Bethamcherla_AP26TA0434_20250714_141415_1st_front.jpg,Bethamcherla_AP26TA0434_20250714_141418_1st_back.jpg,Bethamcherla_AP26TA0434_20250714_143900_2nd_front.jpg,Bethamcherla_AP26TA0434_20250714_143903_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,14:36:17,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1960,AP21TB4935,On-site,32620,14-07-2025 14:22:07,11310,14-07-2025 14:36:08,21310,Soil,Bethamcherla_AP21TB4935_20250714_142209_1st_front.jpg,Bethamcherla_AP21TB4935_20250714_142212_1st_back.jpg,Bethamcherla_AP21TB4935_20250714_143611_2nd_front.jpg,Bethamcherla_AP21TB4935_20250714_143614_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,14:54:09,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1961,AP27TW7569,On-site,30910,14-07-2025 14:29:19,11010,14-07-2025 14:53:59,19900,Soil,Bethamcherla_AP27TW7569_20250714_142923_1st_front.jpg,Bethamcherla_AP27TW7569_20250714_142926_1st_back.jpg,Bethamcherla_AP27TW7569_20250714_145402_2nd_front.jpg,Bethamcherla_AP27TW7569_20250714_145406_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,15:38:20,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1962,AP 26 TA 0434,On-site,27420,14-07-2025 15:11:41,10660,14-07-2025 15:38:08,16760,Soil,Bethamcherla_AP_26_TA_0434_20250714_151144_1st_front.jpg,Bethamcherla_AP_26_TA_0434_20250714_151147_1st_back.jpg,Bethamcherla_AP_26_TA_0434_20250714_153812_2nd_front.jpg,Bethamcherla_AP_26_TA_0434_20250714_153815_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,15:45:52,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1963,AP21TB4935,On-site,29940,14-07-2025 15:19:47,11300,14-07-2025 15:45:41,18640,Soil,Bethamcherla_AP21TB4935_20250714_151951_1st_front.jpg,Bethamcherla_AP21TB4935_20250714_151954_1st_back.jpg,Bethamcherla_AP21TB4935_20250714_154544_2nd_front.jpg,Bethamcherla_AP21TB4935_20250714_154549_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,15:47:00,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1964,AP27TW7569,On-site,28740,14-07-2025 15:27:19,10500,14-07-2025 15:46:51,18240,Soil,Bethamcherla_AP27TW7569_20250714_152722_1st_front.jpg,Bethamcherla_AP27TW7569_20250714_152726_1st_back.jpg,Bethamcherla_AP27TW7569_20250714_154654_2nd_front.jpg,Bethamcherla_AP27TW7569_20250714_154657_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,15:53:59,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1965,AP28TC8081,On-site,28780,14-07-2025 15:35:08,10670,14-07-2025 15:53:51,18110,Soil,Bethamcherla_AP28TC8081_20250714_153512_1st_front.jpg,Bethamcherla_AP28TC8081_20250714_153515_1st_back.jpg,Bethamcherla_AP28TC8081_20250714_155353_2nd_front.jpg,Bethamcherla_AP28TC8081_20250714_155357_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,16:08:40,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1966,AP37TD4869,On-site,28150,14-07-2025 15:42:28,10550,14-07-2025 16:08:30,17600,Soil,Bethamcherla_AP37TD4869_20250714_154232_1st_front.jpg,Bethamcherla_AP37TD4869_20250714_154234_1st_back.jpg,Bethamcherla_AP37TD4869_20250714_160834_2nd_front.jpg,Bethamcherla_AP37TD4869_20250714_160837_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,16:26:02,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1967,AP 26 TA 0434,On-site,28250,14-07-2025 15:59:28,10670,14-07-2025 16:25:50,17580,Soil,Bethamcherla_AP_26_TA_0434_20250714_155931_1st_front.jpg,Bethamcherla_AP_26_TA_0434_20250714_155934_1st_back.jpg,Bethamcherla_AP_26_TA_0434_20250714_162554_2nd_front.jpg,Bethamcherla_AP_26_TA_0434_20250714_162557_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,16:37:42,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1968,AP21TB4935,On-site,28780,14-07-2025 16:07:01,11390,14-07-2025 16:37:33,17390,Soil,Bethamcherla_AP21TB4935_20250714_160704_1st_front.jpg,Bethamcherla_AP21TB4935_20250714_160706_1st_back.jpg,Bethamcherla_AP21TB4935_20250714_163737_2nd_front.jpg,Bethamcherla_AP21TB4935_20250714_163738_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,16:40:46,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1969,AP27TW7569,On-site,29770,14-07-2025 16:15:46,10740,14-07-2025 16:40:35,19030,Soil,Bethamcherla_AP27TW7569_20250714_161550_1st_front.jpg,Bethamcherla_AP27TW7569_20250714_161553_1st_back.jpg,Bethamcherla_AP27TW7569_20250714_164039_2nd_front.jpg,Bethamcherla_AP27TW7569_20250714_164041_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,16:44:18,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1970,AP37TD4869,On-site,27610,14-07-2025 16:22:59,10710,14-07-2025 16:44:10,16900,Soil,Bethamcherla_AP37TD4869_20250714_162302_1st_front.jpg,Bethamcherla_AP37TD4869_20250714_162307_1st_back.jpg,Bethamcherla_AP37TD4869_20250714_164413_2nd_front.jpg,Bethamcherla_AP37TD4869_20250714_164416_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,17:03:17,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1971,AP28TC8081,On-site,28570,14-07-2025 16:35:22,9980,14-07-2025 17:03:07,18590,Soil,Bethamcherla_AP28TC8081_20250714_163526_1st_front.jpg,Bethamcherla_AP28TC8081_20250714_163528_1st_back.jpg,Bethamcherla_AP28TC8081_20250714_170310_2nd_front.jpg,Bethamcherla_AP28TC8081_20250714_170313_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,17:10:43,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1972,AP 26 TA 0434,On-site,30020,14-07-2025 16:46:40,10690,14-07-2025 17:10:32,19330,Soil,Bethamcherla_AP_26_TA_0434_20250714_164643_1st_front.jpg,Bethamcherla_AP_26_TA_0434_20250714_164646_1st_back.jpg,Bethamcherla_AP_26_TA_0434_20250714_171037_2nd_front.jpg,Bethamcherla_AP_26_TA_0434_20250714_171039_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,17:19:38,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1973,AP21TB4935,On-site,30380,14-07-2025 16:53:13,11010,14-07-2025 17:19:27,19370,Soil,Bethamcherla_AP21TB4935_20250714_165316_1st_front.jpg,Bethamcherla_AP21TB4935_20250714_165318_1st_back.jpg,Bethamcherla_AP21TB4935_20250714_171932_2nd_front.jpg,Bethamcherla_AP21TB4935_20250714_171935_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,17:20:57,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1974,AP27TW7569,On-site,29380,14-07-2025 17:00:52,10460,14-07-2025 17:20:49,18920,Soil,Bethamcherla_AP27TW7569_20250714_170058_1st_front.jpg,Bethamcherla_AP27TW7569_20250714_170100_1st_back.jpg,Bethamcherla_AP27TW7569_20250714_172052_2nd_front.jpg,Bethamcherla_AP27TW7569_20250714_172055_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,17:26:05,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1975,AP37TD4869,On-site,27090,14-07-2025 17:07:23,9920,14-07-2025 17:25:49,17170,Soil,Bethamcherla_AP37TD4869_20250714_170727_1st_front.jpg,Bethamcherla_AP37TD4869_20250714_170729_1st_back.jpg,Bethamcherla_AP37TD4869_20250714_172558_2nd_front.jpg,Bethamcherla_AP37TD4869_20250714_172602_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,17:39:39,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1976,AP28TC8081,On-site,29140,14-07-2025 17:15:18,11010,14-07-2025 17:39:27,18130,Soil,Bethamcherla_AP28TC8081_20250714_171521_1st_front.jpg,Bethamcherla_AP28TC8081_20250714_171524_1st_back.jpg,Bethamcherla_AP28TC8081_20250714_173931_2nd_front.jpg,Bethamcherla_AP28TC8081_20250714_173934_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,18:01:42,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1977,AP 26 TA 0434,On-site,27590,14-07-2025 17:40:55,9920,14-07-2025 18:01:33,17670,Soil,Bethamcherla_AP_26_TA_0434_20250714_174058_1st_front.jpg,Bethamcherla_AP_26_TA_0434_20250714_174101_1st_back.jpg,Bethamcherla_AP_26_TA_0434_20250714_180136_2nd_front.jpg,Bethamcherla_AP_26_TA_0434_20250714_180139_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,18:22:46,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1978,AP21TB4935,On-site,29350,14-07-2025 17:49:00,11020,14-07-2025 18:22:37,18330,Soil,Bethamcherla_AP21TB4935_20250714_174903_1st_front.jpg,Bethamcherla_AP21TB4935_20250714_174905_1st_back.jpg,Bethamcherla_AP21TB4935_20250714_182241_2nd_front.jpg,Bethamcherla_AP21TB4935_20250714_182244_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,18:24:46,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1979,AP27TW7569,On-site,29510,14-07-2025 17:56:37,10770,14-07-2025 18:24:32,18740,Soil,Bethamcherla_AP27TW7569_20250714_175641_1st_front.jpg,Bethamcherla_AP27TW7569_20250714_175645_1st_back.jpg,Bethamcherla_AP27TW7569_20250714_182435_2nd_front.jpg,Bethamcherla_AP27TW7569_20250714_182443_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,18:21:43,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1980,AP37TD4869,On-site,28910,14-07-2025 18:04:02,10540,14-07-2025 18:21:18,18370,Soil,Bethamcherla_AP37TD4869_20250714_180406_1st_front.jpg,Bethamcherla_AP37TD4869_20250714_180411_1st_back.jpg,Bethamcherla_AP37TD4869_20250714_182137_2nd_front.jpg,Bethamcherla_AP37TD4869_20250714_182140_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,18:32:38,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1981,AP28TC8081,On-site,31020,14-07-2025 18:09:46,11210,14-07-2025 18:32:30,19810,Soil,Bethamcherla_AP28TC8081_20250714_180949_1st_front.jpg,Bethamcherla_AP28TC8081_20250714_180952_1st_back.jpg,Bethamcherla_AP28TC8081_20250714_183233_2nd_front.jpg,Bethamcherla_AP28TC8081_20250714_183236_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,18:38:45,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1982,AP 26 TA 0434,On-site,32150,14-07-2025 18:16:40,10960,14-07-2025 18:38:35,21190,Soil,Bethamcherla_AP_26_TA_0434_20250714_181643_1st_front.jpg,Bethamcherla_AP_26_TA_0434_20250714_181648_1st_back.jpg,Bethamcherla_AP_26_TA_0434_20250714_183839_2nd_front.jpg,Bethamcherla_AP_26_TA_0434_20250714_183842_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,21:27:10,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1983,AP37TD4869,On-site,27940,14-07-2025 21:05:21,9980,14-07-2025 21:27:00,17960,Soil,Bethamcherla_AP37TD4869_20250714_210526_1st_front.jpg,Bethamcherla_AP37TD4869_20250714_210529_1st_back.jpg,Bethamcherla_AP37TD4869_20250714_212704_2nd_front.jpg,Bethamcherla_AP37TD4869_20250714_212707_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,21:44:02,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1984,AP21TB4935,On-site,28310,14-07-2025 21:14:39,10720,14-07-2025 21:43:54,17590,Soil,Bethamcherla_AP21TB4935_20250714_211444_1st_front.jpg,Bethamcherla_AP21TB4935_20250714_211447_1st_back.jpg,Bethamcherla_AP21TB4935_20250714_214358_2nd_front.jpg,Bethamcherla_AP21TB4935_20250714_214400_2nd_back.jpg,Avijit Mondal,admin
2025-07-14,21:45:18,Bethamcherla,Saurashtra Enviro Projects Pvt. Ltd.,Soil,T1985,AP28TC8081,On-site,28550,14-07-2025 21:21:53,10510,14-07-2025 21:45:08,18040,Soil,Bethamcherla_AP28TC8081_20250714_212158_1st_front.jpg,Bethamcherla_AP28TC8081_20250714_212200_1st_back.jpg,Bethamcherla_AP28TC8081_20250714_214513_2nd_front.jpg,Bethamcherla_AP28TC8081_20250714_214516_2nd_back.jpg,Avijit Mondal,admin
